participant id,gender,age,min age,max age
6601,F,28.0,28.0,28.0
6602,F,24.5,22.0,27.0
6603,M,28.5,27.0,30.0
6604,M,33.0,31.0,35.0
6605,M,38.0,36.0,40.0
6606,M,43.0,41.0,45.0
6607,M,33.0,31.0,35.0
6608,M,22.0,19.0,25.0
6609,F,31.0,29.0,33.0
6610,M,60.0,58.0,62.0
6611,M,59.5,60.0,59.0
6612,M,47.5,46.0,49.0
6613,M,66.5,66.0,67.0
6614,M,61.5,61.0,62.0
6615,M,46.0,44.0,48.0
6616,M,36.5,36.0,37.0
6617,M,34.5,34.0,35.0
6618,M,55.0,53.0,57.0
6619,M,40.5,41.0,40.0
6620,M,33.0,31.0,35.0
6621,M,22.0,19.0,25.0
6622,M,48.0,46.0,50.0
6623,F,34.5,33.0,36.0
6624,M,36.0,34.0,38.0
6625,F,32.0,32.0,32.0
6626,M,56.0,54.0,58.0
6627,F,24.0,21.0,27.0
6628,M,58.0,56.0,60.0
6629,F,33.0,31.0,35.0
6630,M,38.0,36.0,40.0
6631,M,48.0,46.0,50.0
6632,F,31.5,31.0,32.0
6633,M,28.0,26.0,30.0
6634,F,49.5,48.0,51.0
6635,M,43.0,41.0,45.0
6636,M,40.5,41.0,40.0
6637,M,33.0,31.0,35.0
6638,M,35.0,33.0,37.0
6639,M,34.5,34.0,35.0
6640,M,40.5,39.0,42.0
6641,M,37.0,37.0,37.0
6642,M,54.5,54.0,55.0
6643,M,44.5,54.0,35.0
6644,M,38.0,36.0,40.0
6645,F,42.5,43.0,42.0
6646,M,34.0,33.0,35.0
6647,M,58.0,56.0,60.0
6648,MF,47.5,46.0,49.0
6649,M,53.0,51.0,55.0
6650,M,45.0,43.0,47.0
6651,M,28.0,26.0,30.0
6652,M,50.5,49.0,52.0
6653,F,22.0,19.0,25.0
6654,F,34.5,34.0,35.0
6655,F,43.5,44.0,43.0
6656,M,22.0,19.0,25.0
6657,M,22.0,19.0,25.0
6658,M,33.0,31.0,35.0
6659,M,31.0,29.0,33.0
6660,M,38.0,36.0,40.0
6661,M,53.0,51.0,55.0
6662,F,42.5,43.0,42.0
6663,M,43.0,41.0,45.0
6664,M,30.0,28.0,32.0
6665,M,29.5,29.0,30.0
6666,M,43.0,41.0,45.0
6667,M,38.0,36.0,40.0
6668,M,43.0,43.0,43.0
6669,F,56.5,56.0,57.0
6670,M,53.0,51.0,55.0
6671,F,35.0,33.0,37.0
6672,F,51.0,49.0,53.0
6673,F,28.0,26.0,30.0
6674,M,28.0,26.0,30.0
6675,F,40.5,51.0,30.0
6676,F,47.5,46.0,49.0
6677,M,48.0,46.0,50.0
6678,M,28.0,28.0,28.0
6679,M,62.0,61.0,63.0
6680,F,53.0,51.0,55.0
6681,M,53.0,51.0,55.0
6682,M,22.0,19.0,25.0
6683,M,28.5,31.0,26.0
6684,M,16.5,22.0,11.0
6685,F,36.5,36.0,37.0
6686,F,22.0,19.0,25.0
6687,M,54.5,55.0,54.0
6688,M,34.5,34.0,35.0
6689,M,28.0,26.0,30.0
6690,M,45.5,44.0,47.0
6691,M,28.0,26.0,30.0
6692,F,41.5,41.0,42.0
6693,M,38.0,36.0,40.0
6694,F,22.0,19.0,25.0
6695,M,25.5,24.0,27.0
6696,M,43.0,41.0,45.0
6697,M,44.0,43.0,45.0
6698,F,45.5,44.0,47.0
6699,M,33.0,31.0,35.0
6700,F,37.5,36.0,39.0
6701,M,33.0,31.0,35.0
6702,M,38.0,36.0,40.0
6703,M,34.0,33.0,35.0
6704,M,39.0,38.0,40.0
6705,M,17.0,16.0,18.0
6706,M,38.0,54.0,22.0
6707,F,35.0,33.0,37.0
6708,M,58.0,56.0,60.0
6709,M,50.5,51.0,50.0
6710,M,53.0,51.0,55.0
6711,F,27.0,27.0,27.0
6712,M,41.0,39.0,43.0
6713,M,49.0,49.0,49.0
6714,M,28.0,26.0,30.0
6715,MF,55.5,54.0,57.0
6716,M,43.0,41.0,45.0
6717,M,28.5,27.0,30.0
6718,M,33.0,31.0,35.0
6719,M,58.0,56.0,60.0
6720,M,43.0,41.0,45.0
6721,F,45.0,43.0,47.0
6722,M,33.0,31.0,35.0
6723,F,34.0,33.0,35.0
6724,M,38.0,36.0,40.0
6725,M,38.5,38.0,39.0
6726,M,50.0,48.0,52.0
6727,F,28.0,26.0,30.0
6728,M,53.0,51.0,55.0
6729,M,22.0,19.0,25.0
6730,M,33.0,31.0,35.0
6731,M,38.0,36.0,40.0
6732,F,44.5,44.0,45.0
6733,M,58.0,56.0,60.0
6734,M,28.0,26.0,30.0
6735,M,28.0,26.0,30.0
6736,F,48.0,46.0,50.0
6737,M,68.0,66.0,70.0
6738,F,43.0,41.0,45.0
6739,F,48.5,48.0,49.0
6740,M,35.0,34.0,36.0
6741,M,42.5,43.0,42.0
6742,M,33.0,31.0,35.0
6743,M,53.0,51.0,55.0
6744,M,36.0,34.0,38.0
6745,M,43.0,41.0,45.0
6746,M,33.0,31.0,35.0
6747,F,50.0,49.0,51.0
6748,M,48.5,47.0,50.0
6749,M,28.0,26.0,30.0
6750,M,43.0,41.0,45.0
6751,M,53.0,51.0,55.0
6752,M,59.5,59.0,60.0
6753,M,38.0,36.0,40.0
6754,M,50.0,50.0,50.0
6755,M,54.0,53.0,55.0
6756,M,43.0,41.0,45.0
6757,F,38.0,36.0,40.0
6758,M,60.0,58.0,62.0
6759,M,48.0,46.0,50.0
6760,M,38.0,36.0,40.0
6761,M,37.0,37.0,37.0
6762,M,48.0,48.0,48.0
6763,M,48.5,47.0,50.0
6764,M,58.0,56.0,60.0
6765,M,53.0,53.0,53.0
6766,M,48.0,46.0,50.0
6767,M,39.5,40.0,39.0
6768,M,37.5,38.0,37.0
6769,M,28.0,26.0,30.0
6770,M,58.0,56.0,60.0
6771,M,33.0,31.0,35.0
6772,M,53.0,51.0,55.0
6773,F,41.0,39.0,43.0
6774,M,52.0,52.0,52.0
6775,F,68.0,66.0,70.0
6776,F,37.5,37.0,38.0
6777,M,38.0,36.0,40.0
6778,F,33.0,31.0,35.0
6779,F,35.5,36.0,35.0
6780,M,24.0,21.0,27.0
6781,M,43.0,41.0,45.0
6782,M,35.0,35.0,35.0
6783,M,36.5,38.0,35.0
6784,MF,43.0,41.0,45.0
6785,M,33.5,32.0,35.0
6786,M,48.0,46.0,50.0
6787,M,38.0,36.0,40.0
6788,F,22.0,19.0,25.0
6789,M,34.5,34.0,35.0
6790,M,54.0,53.0,55.0
6791,M,25.5,24.0,27.0
6792,M,51.5,51.0,52.0
6793,M,28.0,26.0,30.0
6794,M,39.0,39.0,39.0
6795,M,53.0,51.0,55.0
6796,M,40.0,40.0,40.0
6797,M,48.0,48.0,48.0
6798,F,53.0,51.0,55.0
6799,M,50.0,48.0,52.0
6800,M,39.5,39.0,40.0
6801,F,58.0,56.0,60.0
6802,M,45.0,45.0,45.0
6803,F,33.0,31.0,35.0
6804,M,40.0,39.0,41.0
6805,M,38.0,36.0,40.0
6806,F,25.5,26.0,25.0
6807,F,47.5,46.0,49.0
6808,M,48.0,46.0,50.0
6809,F,46.0,44.0,48.0
6810,M,30.0,28.0,32.0
6811,M,56.0,54.0,58.0
6812,M,24.0,21.0,27.0
6813,M,41.0,39.0,43.0
6814,F,53.5,54.0,53.0
6815,M,33.0,31.0,35.0
6816,M,38.0,38.0,38.0
6817,M,35.0,33.0,37.0
6818,M,50.5,56.0,45.0
6819,M,46.0,44.0,48.0
6820,M,43.5,42.0,45.0
6821,M,50.5,51.0,50.0
6822,MF,40.5,41.0,40.0
6823,F,41.0,39.0,43.0
6824,M,22.0,19.0,25.0
6825,F,28.0,26.0,30.0
6826,M,33.0,31.0,35.0
6827,M,46.5,46.0,47.0
6828,M,40.0,39.0,41.0
6829,M,56.0,54.0,58.0
6830,M,37.0,36.0,38.0
6831,M,41.0,39.0,43.0
6832,M,38.0,36.0,40.0
6833,F,53.0,51.0,55.0
6834,M,33.0,31.0,35.0
6835,M,48.0,46.0,50.0
6836,M,53.0,51.0,55.0
6837,M,38.5,37.0,40.0
6838,M,38.0,36.0,40.0
6839,M,48.0,46.0,50.0
6840,M,67.5,66.0,69.0
6841,M,24.0,21.0,27.0
6842,F,43.0,41.0,45.0
6843,M,25.0,22.0,28.0
6844,M,63.0,61.0,65.0
6845,F,38.0,38.0,38.0
6846,M,25.5,24.0,27.0
6847,M,45.0,43.0,47.0
6848,M,25.0,22.0,28.0
6849,M,35.0,33.0,37.0
6850,M,51.0,50.0,52.0
6851,F,35.0,33.0,37.0
6852,F,28.0,26.0,30.0
6853,M,39.5,39.0,40.0
6854,F,53.0,51.0,55.0
6855,F,34.5,34.0,35.0
6856,M,38.0,36.0,40.0
6857,M,48.0,46.0,50.0
6858,F,23.0,21.0,25.0
6859,M,28.0,26.0,30.0
6860,M,48.0,46.0,50.0
6861,M,35.5,34.0,37.0
6862,M,40.0,40.0,40.0
6863,M,35.5,34.0,37.0
6864,M,47.5,46.0,49.0
6865,F,22.0,19.0,25.0
6866,M,58.0,56.0,60.0
6867,M,48.0,46.0,50.0
6868,M,31.0,29.0,33.0
6869,M,24.0,21.0,27.0
6870,F,38.0,36.0,40.0
6871,M,59.5,59.0,60.0
6872,F,43.0,41.0,45.0
6873,M,23.0,21.0,25.0
6874,M,38.0,36.0,40.0
6875,M,46.0,44.0,48.0
6876,M,53.0,51.0,55.0
6877,F,49.0,49.0,49.0
6878,F,44.0,43.0,45.0
6879,M,24.0,21.0,27.0
6880,F,27.5,28.0,27.0
6881,M,61.5,61.0,62.0
6882,M,24.0,23.0,25.0
6883,F,38.0,36.0,40.0
6884,M,48.0,46.0,50.0
6885,M,56.0,54.0,58.0
6886,F,23.0,21.0,25.0
6887,M,42.0,42.0,42.0
6888,M,29.5,29.0,30.0
6889,M,61.0,59.0,63.0
6890,F,41.0,39.0,43.0
6891,M,28.0,26.0,30.0
6892,M,,14.0,
6893,M,75.5,71.0,80.0
6894,M,36.0,34.0,38.0
6895,M,33.0,31.0,35.0
6896,M,48.0,46.0,50.0
6897,F,38.0,41.0,35.0
6898,F,51.0,49.0,53.0
6899,F,17.0,16.0,18.0
6900,M,44.0,43.0,45.0
6901,M,28.0,26.0,30.0
6902,M,48.0,46.0,50.0
6903,F,58.0,56.0,60.0
6904,M,59.0,58.0,60.0
6905,F,54.0,53.0,55.0
6906,M,27.5,28.0,27.0
6907,M,53.0,53.0,53.0
6908,F,28.0,26.0,30.0
6909,M,17.0,16.0,18.0
6910,M,41.0,39.0,43.0
6911,M,37.5,36.0,39.0
6912,M,30.0,28.0,32.0
6913,F,31.0,31.0,31.0
6914,M,43.0,41.0,45.0
6915,F,28.0,26.0,30.0
6916,F,29.0,28.0,30.0
6917,F,46.0,46.0,46.0
6918,F,14.0,13.0,15.0
6919,M,45.5,45.0,46.0
6920,M,33.0,31.0,35.0
6921,M,40.5,39.0,42.0
6922,F,53.5,54.0,53.0
6923,F,38.0,36.0,40.0
6924,F,39.0,39.0,39.0
6925,M,42.5,43.0,42.0
6926,M,30.0,29.0,31.0
6927,M,31.5,31.0,32.0
6928,M,57.5,56.0,59.0
6929,M,58.0,56.0,60.0
6930,M,39.0,38.0,40.0
6931,M,22.0,19.0,25.0
6932,M,28.5,28.0,29.0
6933,M,46.0,44.0,48.0
6934,M,43.0,41.0,45.0
6935,M,40.5,41.0,40.0
6936,M,44.0,45.0,43.0
6937,M,47.5,46.0,49.0
6938,F,43.0,41.0,45.0
6939,M,60.0,59.0,61.0
6940,M,41.0,41.0,41.0
6941,M,48.0,46.0,50.0
6942,M,59.5,59.0,60.0
6943,M,56.0,54.0,58.0
6944,F,29.0,28.0,30.0
6945,M,58.0,56.0,60.0
6946,M,60.5,59.0,62.0
6947,M,53.0,51.0,55.0
6948,M,49.5,49.0,50.0
6949,M,48.0,46.0,50.0
6950,M,34.5,34.0,35.0
6951,M,36.0,34.0,38.0
6952,M,33.0,31.0,35.0
6953,M,45.0,43.0,47.0
6954,F,45.0,45.0,45.0
6955,M,35.0,33.0,37.0
6956,M,28.0,26.0,30.0
6957,M,24.0,23.0,25.0
6958,M,43.0,41.0,45.0
6959,M,53.0,53.0,53.0
6960,F,22.0,19.0,25.0
6961,M,38.0,36.0,40.0
6962,M,62.0,61.0,63.0
6963,M,39.5,39.0,40.0
6964,M,48.0,46.0,50.0
6965,M,53.0,51.0,55.0
6966,M,53.0,51.0,55.0
6967,F,28.0,26.0,30.0
6968,M,38.0,36.0,40.0
6969,M,40.5,41.0,40.0
6970,M,41.0,39.0,43.0
6971,M,33.0,31.0,35.0
6972,M,16.0,15.0,17.0
6973,M,44.5,44.0,45.0
6974,M,20.5,21.0,20.0
6975,M,44.5,44.0,45.0
6976,F,37.5,36.0,39.0
6977,F,44.0,46.0,42.0
6978,F,43.0,43.0,43.0
6979,M,53.0,51.0,55.0
6980,F,37.5,36.0,39.0
6981,M,43.0,41.0,45.0
6982,M,28.0,26.0,30.0
6983,M,43.0,41.0,45.0
6984,F,28.0,26.0,30.0
6985,M,30.0,28.0,32.0
6986,M,42.0,41.0,43.0
6987,M,34.0,34.0,34.0
6988,M,59.5,60.0,59.0
6989,M,28.0,26.0,30.0
6990,M,33.0,31.0,35.0
6991,M,28.0,26.0,30.0
6992,F,33.0,31.0,35.0
6993,F,40.0,38.0,42.0
6994,F,22.0,19.0,25.0
6995,M,44.0,43.0,45.0
6996,F,27.5,26.0,29.0
6997,M,50.0,48.0,52.0
6998,M,50.5,49.0,52.0
6999,M,28.0,26.0,30.0
7000,M,33.0,31.0,35.0
7001,M,37.5,36.0,39.0
7002,M,49.0,48.0,50.0
7003,M,41.0,39.0,43.0
7004,M,54.5,54.0,55.0
7005,M,51.0,49.0,53.0
7006,F,44.5,44.0,45.0
7007,M,31.0,29.0,33.0
7008,M,33.0,31.0,35.0
7009,F,28.5,28.0,29.0
7010,F,55.0,54.0,56.0
7011,F,43.0,41.0,45.0
7012,F,35.5,34.0,37.0
7013,F,48.0,48.0,48.0
7014,M,40.0,39.0,41.0
7015,M,28.0,26.0,30.0
7016,M,28.0,26.0,30.0
7017,F,46.5,46.0,47.0
7018,M,57.5,56.0,59.0
7019,F,37.5,36.0,39.0
7020,F,28.0,26.0,30.0
7021,M,43.0,41.0,45.0
7022,F,43.0,41.0,45.0
7023,F,57.0,57.0,57.0
7024,M,56.0,54.0,58.0
7025,F,43.0,41.0,45.0
7026,F,49.0,48.0,50.0
7027,F,38.0,36.0,40.0
7028,M,37.5,38.0,37.0
7029,M,48.0,46.0,50.0
7030,M,48.0,46.0,50.0
7031,M,66.0,64.0,68.0
7032,M,28.0,26.0,30.0
7033,M,36.0,34.0,38.0
7034,M,43.0,41.0,45.0
7035,M,50.5,49.0,52.0
7036,M,38.0,36.0,40.0
7037,M,33.0,31.0,35.0
7038,M,53.5,52.0,55.0
7039,M,48.0,46.0,50.0
7040,F,44.5,44.0,45.0
7041,M,38.5,37.0,40.0
7042,M,46.0,44.0,48.0
7043,M,50.0,48.0,52.0
7044,M,30.5,31.0,30.0
7045,F,42.5,41.0,44.0
7046,M,33.0,31.0,35.0
7047,M,52.0,53.0,51.0
7048,M,43.5,42.0,45.0
7049,M,66.0,64.0,68.0
7050,M,43.0,41.0,45.0
7051,M,38.0,36.0,40.0
7052,M,28.0,26.0,30.0
7053,M,58.5,58.0,59.0
7054,F,33.0,31.0,35.0
7055,F,28.0,26.0,30.0
7056,M,48.0,46.0,50.0
7057,F,22.0,19.0,25.0
7058,M,40.5,41.0,40.0
7059,M,75.5,71.0,80.0
7060,F,36.0,34.0,38.0
7061,F,34.5,34.0,35.0
7062,M,33.0,31.0,35.0
7063,M,35.0,33.0,37.0
7064,M,33.0,31.0,35.0
7065,M,35.0,33.0,37.0
7066,M,29.0,28.0,30.0
7067,F,38.0,36.0,40.0
7068,M,45.0,43.0,47.0
7069,M,55.5,54.0,57.0
7070,M,53.0,51.0,55.0
7071,F,28.0,26.0,30.0
7072,M,24.5,22.0,27.0
7073,M,39.5,39.0,40.0
7074,M,33.0,31.0,35.0
7075,M,33.0,31.0,35.0
7076,M,38.0,36.0,40.0
7077,M,53.0,51.0,55.0
7078,M,49.0,48.0,50.0
7079,F,52.5,53.0,52.0
7080,F,34.0,33.0,35.0
7081,M,48.0,46.0,50.0
7082,F,43.0,41.0,45.0
7083,M,31.0,30.0,32.0
7084,M,44.5,44.0,45.0
7085,F,53.0,51.0,55.0
7086,M,56.0,54.0,58.0
7087,M,62.5,63.0,62.0
7088,F,30.0,28.0,32.0
7089,F,37.5,36.0,39.0
7090,M,33.0,31.0,35.0
7091,M,22.0,19.0,25.0
7092,M,53.0,51.0,55.0
7093,F,57.0,57.0,57.0
7094,M,29.0,28.0,30.0
7095,M,28.0,26.0,30.0
7096,M,48.5,47.0,50.0
7097,M,53.0,51.0,55.0
7098,M,22.0,19.0,25.0
7099,F,33.0,33.0,33.0
7100,F,43.0,41.0,45.0
7101,M,60.0,58.0,62.0
7102,M,61.0,61.0,61.0
7103,F,53.0,51.0,55.0
7104,M,34.5,34.0,35.0
7105,M,24.5,24.0,25.0
7106,M,30.0,28.0,32.0
7107,M,53.0,51.0,55.0
7108,M,28.0,26.0,30.0
7109,F,38.0,36.0,40.0
7110,F,48.0,46.0,50.0
7111,M,43.0,41.0,45.0
7112,M,33.0,31.0,35.0
7113,M,58.0,56.0,60.0
7114,F,38.0,36.0,40.0
7115,M,28.0,26.0,30.0
7116,M,38.0,36.0,40.0
7117,M,55.5,54.0,57.0
7118,F,53.0,53.0,53.0
7119,M,48.0,46.0,50.0
7120,M,31.0,29.0,33.0
7121,F,28.0,26.0,30.0
7122,M,55.5,56.0,55.0
7123,M,44.0,44.0,44.0
7124,M,48.0,46.0,50.0
7125,M,55.0,53.0,57.0
7126,F,30.0,28.0,32.0
7127,M,55.5,54.0,57.0
7128,M,30.5,31.0,30.0
7129,M,42.0,42.0,42.0
7130,M,43.0,41.0,45.0
7131,M,35.0,33.0,37.0
7132,M,35.0,33.0,37.0
7133,M,43.0,41.0,45.0
7134,M,55.0,53.0,57.0
7135,F,57.5,56.0,59.0
7136,F,33.0,33.0,33.0
7137,M,53.0,51.0,55.0
7138,M,22.0,19.0,25.0
7139,M,38.0,36.0,40.0
7140,M,35.0,33.0,37.0
7141,M,,,
7142,M,41.0,39.0,43.0
7143,M,38.0,36.0,40.0
7144,M,48.0,46.0,50.0
7145,M,48.0,46.0,50.0
7146,M,58.0,56.0,60.0
7147,M,22.0,19.0,25.0
7148,F,34.5,34.0,35.0
7149,M,35.0,35.0,35.0
7150,M,46.5,46.0,47.0
7151,F,44.0,44.0,44.0
7152,M,43.0,41.0,45.0
7153,M,31.0,29.0,33.0
7154,M,53.0,51.0,55.0
7155,M,48.0,46.0,50.0
7156,M,24.5,22.0,27.0
7157,F,43.0,41.0,45.0
7158,M,38.0,36.0,40.0
7159,M,42.5,43.0,42.0
7160,F,38.0,36.0,40.0
7161,M,47.5,46.0,49.0
7162,M,33.0,31.0,35.0
7163,F,52.5,53.0,52.0
7164,M,56.0,56.0,56.0
7165,F,38.5,37.0,40.0
7166,M,48.0,46.0,50.0
7167,M,43.0,41.0,45.0
7168,M,43.0,41.0,45.0
7169,M,37.5,38.0,37.0
7170,M,48.0,46.0,50.0
7171,M,43.0,41.0,45.0
7172,F,53.0,51.0,55.0
7173,F,40.0,38.0,42.0
7174,M,36.0,34.0,38.0
7175,M,53.0,51.0,55.0
7176,M,28.0,26.0,30.0
7177,F,38.0,36.0,40.0
7178,M,45.0,43.0,47.0
7179,M,33.0,31.0,35.0
7180,F,24.5,24.0,25.0
7181,F,45.5,44.0,47.0
7182,M,38.0,36.0,40.0
7183,M,54.5,54.0,55.0
7184,M,37.5,37.0,38.0
7185,M,38.0,36.0,40.0
7186,M,35.0,33.0,37.0
7187,M,41.5,41.0,42.0
7188,M,48.0,46.0,50.0
7189,F,42.5,43.0,42.0
7190,M,35.5,34.0,37.0
7191,F,22.0,19.0,25.0
7192,M,41.0,41.0,41.0
7193,M,33.0,31.0,35.0
7194,F,38.0,36.0,40.0
7195,M,41.0,39.0,43.0
7196,M,22.0,19.0,25.0
7197,M,46.0,44.0,48.0
7198,M,43.0,41.0,45.0
7199,M,53.0,51.0,55.0
7200,MF,58.0,58.0,58.0
7201,M,54.5,54.0,55.0
7202,M,58.0,56.0,60.0
7203,F,36.0,34.0,38.0
7204,F,38.0,36.0,40.0
7205,M,48.0,46.0,50.0
7206,F,29.5,29.0,30.0
7207,M,22.0,19.0,25.0
7208,M,60.0,58.0,62.0
7209,M,55.5,56.0,55.0
7210,M,53.0,51.0,55.0
7211,M,48.0,46.0,50.0
7212,M,53.0,51.0,55.0
7213,F,46.5,46.0,47.0
7214,M,43.0,41.0,45.0
7215,M,38.0,36.0,40.0
7216,M,63.0,61.0,65.0
7217,M,36.0,37.0,35.0
7218,M,33.0,31.0,35.0
7219,M,37.5,36.0,39.0
7220,M,48.0,46.0,50.0
7221,M,22.0,19.0,25.0
7222,M,38.0,36.0,40.0
7223,F,33.0,31.0,35.0
7224,M,40.0,38.0,42.0
7225,F,38.0,36.0,40.0
7226,M,25.0,22.0,28.0
7227,M,48.0,46.0,50.0
7228,M,33.0,31.0,35.0
7229,F,46.0,44.0,48.0
7230,M,39.0,40.0,38.0
7231,F,53.0,51.0,55.0
7232,M,38.0,36.0,40.0
7233,M,43.0,41.0,45.0
7234,M,50.5,49.0,52.0
7235,M,44.5,43.0,46.0
7236,M,40.0,38.0,42.0
7237,M,50.5,49.0,52.0
7238,M,43.0,41.0,45.0
7239,M,30.0,28.0,32.0
7240,F,29.0,28.0,30.0
7241,M,53.0,51.0,55.0
7242,F,56.0,54.0,58.0
7243,M,51.5,51.0,52.0
7244,F,33.0,31.0,35.0
7245,M,26.5,27.0,26.0
7246,M,44.0,43.0,45.0
7247,F,24.5,24.0,25.0
7248,M,53.0,51.0,55.0
7249,M,54.5,54.0,55.0
7250,F,53.0,51.0,55.0
7251,F,37.0,37.0,37.0
7252,M,43.0,41.0,45.0
7253,M,38.0,36.0,40.0
7254,M,28.0,26.0,30.0
7255,M,47.5,46.0,49.0
7256,M,33.0,31.0,35.0
7257,M,30.0,28.0,32.0
7258,F,38.0,36.0,40.0
7259,M,36.0,36.0,36.0
7260,F,38.0,38.0,38.0
7261,M,53.0,51.0,55.0
7262,M,53.0,51.0,55.0
7263,M,41.0,39.0,43.0
7264,M,44.5,44.0,45.0
7265,M,58.0,56.0,60.0
7266,M,50.5,51.0,50.0
7267,M,58.0,56.0,60.0
7268,F,34.5,34.0,35.0
7269,M,37.5,36.0,39.0
7270,F,54.5,54.0,55.0
7271,M,46.0,44.0,48.0
7272,M,24.5,24.0,25.0
7273,F,33.0,33.0,33.0
7274,M,28.0,26.0,30.0
7275,MF,34.5,34.0,35.0
7276,M,48.0,46.0,50.0
7277,M,35.5,36.0,35.0
7278,M,40.0,38.0,42.0
7279,M,46.0,44.0,48.0
7280,F,40.5,41.0,40.0
7281,M,58.0,56.0,60.0
7282,F,35.5,36.0,35.0
7283,M,33.0,31.0,35.0
7284,M,55.5,54.0,57.0
7285,F,52.5,52.0,53.0
7286,F,24.0,21.0,27.0
7287,F,50.0,48.0,52.0
7288,M,40.5,41.0,40.0
7289,M,43.0,41.0,45.0
7290,M,49.0,49.0,49.0
7291,F,29.5,29.0,30.0
7292,M,33.0,33.0,33.0
7293,M,25.0,22.0,28.0
7294,M,33.0,31.0,35.0
7295,M,44.5,43.0,46.0
7296,F,22.0,19.0,25.0
7297,M,40.5,41.0,40.0
7298,M,28.0,26.0,30.0
7299,M,33.0,31.0,35.0
7300,F,33.0,31.0,35.0
7301,F,29.0,28.0,30.0
7302,M,33.0,31.0,35.0
7303,M,34.0,33.0,35.0
7304,F,43.5,42.0,45.0
7305,M,38.0,36.0,40.0
7306,M,31.0,29.0,33.0
7307,M,25.0,22.0,28.0
7308,F,41.0,41.0,41.0
7309,M,47.5,46.0,49.0
7310,M,38.0,36.0,40.0
7311,F,33.0,31.0,35.0
7312,M,22.0,19.0,25.0
7313,M,38.0,37.0,39.0
7314,F,38.0,36.0,40.0
7315,M,24.5,22.0,27.0
7316,M,40.5,41.0,40.0
7317,M,46.0,44.0,48.0
7318,M,33.0,31.0,35.0
7319,F,31.0,29.0,33.0
7320,M,36.0,34.0,38.0
7321,F,40.5,39.0,42.0
7322,M,30.0,28.0,32.0
7323,M,42.5,41.0,44.0
7324,F,22.0,19.0,25.0
7325,F,43.0,41.0,45.0
7326,MF,39.5,39.0,40.0
7327,F,53.0,51.0,55.0
7328,M,48.5,48.0,49.0
7329,F,53.0,51.0,55.0
7330,F,33.0,31.0,35.0
7331,M,22.0,19.0,25.0
7332,F,48.0,46.0,50.0
7333,M,43.5,44.0,43.0
7334,M,33.0,31.0,35.0
7335,M,43.0,41.0,45.0
7336,M,38.0,36.0,40.0
7337,M,37.5,36.0,39.0
7338,M,48.0,46.0,50.0
7339,M,43.0,41.0,45.0
7340,M,48.0,48.0,48.0
7341,F,33.0,31.0,35.0
7342,M,61.0,59.0,63.0
7343,M,42.0,42.0,42.0
7344,M,55.5,54.0,57.0
7345,F,34.0,33.0,35.0
7346,M,53.0,51.0,55.0
7347,F,28.0,26.0,30.0
7348,M,31.5,31.0,32.0
7349,M,33.0,31.0,35.0
7350,F,28.0,26.0,30.0
7351,M,44.5,44.0,45.0
7352,M,17.0,16.0,18.0
7353,M,28.0,26.0,30.0
7354,F,43.0,41.0,45.0
7355,M,40.0,38.0,42.0
7356,M,22.0,19.0,25.0
7357,F,43.0,41.0,45.0
7358,M,47.0,47.0,47.0
7359,M,22.0,19.0,25.0
7360,M,59.0,58.0,60.0
7361,M,43.5,44.0,43.0
7362,M,25.0,22.0,28.0
7363,M,22.0,19.0,25.0
7364,F,28.0,26.0,30.0
7365,M,43.0,41.0,45.0
7366,M,26.5,25.0,28.0
7367,M,38.0,36.0,40.0
7368,F,45.0,43.0,47.0
7369,F,38.0,36.0,40.0
7370,F,31.0,29.0,33.0
7371,M,46.0,44.0,48.0
7372,M,22.5,20.0,25.0
7373,M,59.0,58.0,60.0
7374,M,39.0,38.0,40.0
7375,M,49.0,48.0,50.0
7376,F,45.0,44.0,46.0
7377,M,28.0,26.0,30.0
7378,M,58.0,56.0,60.0
7379,M,43.5,44.0,43.0
7380,M,43.0,41.0,45.0
7381,M,37.0,36.0,38.0
7382,F,41.0,39.0,43.0
7383,M,36.0,34.0,38.0
7384,M,28.0,26.0,30.0
7385,F,22.0,19.0,25.0
7386,M,28.0,26.0,30.0
7387,M,64.5,64.0,65.0
7388,F,47.0,46.0,48.0
7389,M,28.0,28.0,28.0
7390,M,43.0,41.0,45.0
7391,F,48.0,46.0,50.0
7392,M,50.5,51.0,50.0
7393,M,58.0,56.0,60.0
7394,M,33.0,31.0,35.0
7395,M,53.5,52.0,55.0
7396,F,39.0,38.0,40.0
7397,M,26.5,26.0,27.0
7398,M,30.5,29.0,32.0
7399,F,28.0,26.0,30.0
7400,F,46.0,44.0,48.0
7401,M,38.0,36.0,40.0
7402,M,22.0,19.0,25.0
7403,F,53.0,51.0,55.0
7404,M,38.0,36.0,40.0
7405,M,43.0,41.0,45.0
7406,M,35.5,36.0,35.0
7407,M,22.0,19.0,25.0
7408,F,54.5,54.0,55.0
7409,M,55.5,54.0,57.0
7410,M,28.5,27.0,30.0
7411,M,53.0,51.0,55.0
7412,M,38.0,36.0,40.0
7413,M,53.0,51.0,55.0
7414,M,33.0,31.0,35.0
7415,M,68.0,66.0,70.0
7416,F,22.0,19.0,25.0
7417,M,28.0,26.0,30.0
7418,M,35.5,34.0,37.0
7419,M,39.5,39.0,40.0
7420,M,33.0,31.0,35.0
7421,M,53.0,51.0,55.0
7422,M,28.0,26.0,30.0
7423,F,51.0,51.0,51.0
